CID NO,NAME,DZONGKHAG,GEWOG,HOUSEHOLD ID,GENDER,FamilyID,FATHER CID NUMBER,MOTHER CID NUMBER,SPOUSE CID NUMBER
10904008674,Prakash Bishnu,Peas,Peas4,34126396,Female,48,10809006176,10907007635,11003005134
11009009999,Lhaki,Potato,Potato9,93349856,Male,15,10712003588,10406007657,10601005456
10811000570,Pema Tenzin,Pumpkin,Pumpkin11,753041955,Male,10,10102001010,10811003839,10709001644
10303000421,Tenzin Choden Wangchuk,Dumru,Dumru4,295310485,Male,1,10901005051,10811006785,11009001705
10806007029,Dorji Pema Deki,Pumpkin,Pumpkin6,119540831,Male,18,10902000130,10806004460,11004004729
10702009406,Binita Sita Gita,Mustard,Mustard2,865241839,Female,12,10702009106,10306004061,10303000421
10202008543,Choden,Carrot,Carrot2,239670711,Male,29,10307001344,10702007579,20201004026
10303007713,Dipak Nirajan,Dumru,Dumru4,249817734,Male,19,,,10903004341
10804007916,Komal,Pumpkin,Pumpkin4,790779946,Male,4,11007005374,10302005798,11006001229
10702002050,Gyeltshen Dorji,Mustard,Mustard2,796233790,Male,40,,,10103004193
10502006026,Tshewang,Hoentshoe,Hoentshoe2,453035110,Female,25,,,10205001936
10603003524,Dorji,Ladyfinger,Ladyfinger3,790779946,Female,4,10306000500,10605009874,20201004831
10407006999,Deki Tenzin,Garlic,Garlic7,482334538,Male,5,10809003006,10301002626,10709007052
10902000130,Tashi,Peas,Peas2,119540831,Female,18,10501002114,10708006363,10806004460
10711005000,Lhaki Karma,Mustard,Mustard11,814763202,Female,34,10904008013,10407004347,11005006180
10203001659,Yonten Tshewang Gyeltshen,Carrot,Carrot3,231191390,Female,41,,,10802007511
10711003490,Kinley,Mustard,Mustard11,482334538,Male,5,10809003006,10301002626,11005000998
10403009225,Tashi,Garlic,Garlic3,957970516,Female,11,,,10801000908
10603000930,Tenzin Yonten,Ladyfinger,Ladyfinger3,753041955,Female,10,10808007272,10906005631,10307003751
10406007492,Dorji Lhaki,Garlic,Garlic6,819795579,Male,17,10103005850,11004002060,10404001234
10802003862,Wangchuk,Pumpkin,Pumpkin2,26855092,Male,33,,,10703008775
10905006580,Krishna Sita,Peas,Peas5,450455977,Female,38,10603002847,10804003858,10807004923
10604003139,Yonten,Ladyfinger,Ladyfinger4,34126396,Male,48,10503008824,10405001228,10704009083
10503002137,Dorji Yonten,Hoentshoe,Hoentshoe3,234760738,Male,47,10504000972,10711006732,10712006492
11004004729,Yonten Kinley Tenzin,Potato,Potato4,753041955,Female,10,10102001010,10811003839,10501008937
10407006199,Tashi Kinley,Garlic,Garlic7,795285932,Female,22,11006004728,11002003621,10604009761
10902008524,Pema Wangchuk,Peas,Peas2,450455977,Male,38,10402009579,10905001712,10901000693
10701002526,Sita Manoj,Mustard,Mustard1,295310485,Male,1,10908006299,10301000861,10407006199
10205005067,Gyeltshen Sonam,Carrot,Carrot4,453035110,Male,25,10803006498,11002006767,10304009468
10202004712,Manoj Sita,Carrot,Carrot2,361415646,Female,27,10503006965,10805009608,10606009577
10402007612,Choden Lhaki,Garlic,Garlic2,31994523,Female,9,10304007405,11002009363,10501000823
10302004583,Pema Tenzin,Dumru,Dumru3,542621108,Female,8,,,10606001715
10810001624,Krishna Amit,Pumpkin,Pumpkin10,119540831,Female,18,10501002114,10708006363,11009003625
10704005262,Choden Sonam Pema,Mustard,Mustard4,602632297,Male,49,10407007292,10709006745,10406009696
10103003742,Pema,Banana,Banana3,632719211,Male,50,10801008408,10707000256,10902007996
10301009515,Pema,Dumru,Dumru2,453035110,Female,25,10902009256,10802001376,10908009863
10307008128,Amit Binita,Dumru,Dumru1,213500298,Female,13,10402000742,10101007406,10811004201
10707006022,Kinley Wangchuk Tshewang,Mustard,Mustard7,166944844,Male,42,,,10801006521
11004008808,Tashi Dorji,Potato,Potato4,34126396,Male,48,11001006548,10703008209,10908002768
10709006288,Yonten,Mustard,Mustard9,957970516,Female,11,10801000908,10403009225,11001007298
10802003678,Tenzin Yonten,Pumpkin,Pumpkin2,26855092,Female,33,10403005121,10304008452,10904009615
10304007060,Gyeltshen Dorji,Dumru,Dumru5,726600539,Male,35,10502002001,20201002068,10305000409
10402007822,Wangchuk Yonten,Garlic,Garlic2,450455977,Male,38,11005000241,10401009032,10505007619
10302003750,Choden,Dumru,Dumru3,231191390,Female,41,10810006471,10807000749,10803005883
11005008000,Dipak Manoj,Potato,Potato5,239670711,Male,29,11009005155,10701003827,10908004918
10301008576,Tashi Gyeltshen,Dumru,Dumru2,149827706,Female,20,10205009608,10802004155,10401009115
10404001013,Gita,Garlic,Garlic4,819795579,Male,17,,,10702000106
10801001279,Tashi Gyeltshen Yonten,Pumpkin,Pumpkin1,361415646,Male,27,10705007259,10501006078,10803002777
10304005489,Wangchuk Sonam Tshewang,Dumru,Dumru5,100604502,Female,14,10906007550,10903000822,10708002979
11001006548,Lhaki,Potato,Potato1,34126396,Female,48,10503008824,10405001228,10703008209
11001006131,Tashi,Potato,Potato1,171432881,Female,23,10706007684,10302003872,10802006652
10901002296,Tshewang Yonten,Peas,Peas1,933404114,Female,7,11006005327,10405008163,10307002174
10902000605,Krishna Nirajan,Peas,Peas2,634036506,Female,16,10806008584,10304006284,10904009615
10903004950,Tshewang Gyeltshen Tashi,Peas,Peas3,632719211,Female,50,10710004581,10104009977,10810005427
10303005493,Karma,Dumru,Dumru4,585582861,Male,21,10505006965,10404006765,10406004906
10305001741,Choden Tashi,Dumru,Dumru6,234760738,Male,47,10604002417,11004000269,10202007078
10708004064,Lhaki Karma Kinley,Mustard,Mustard8,239670711,Male,29,10604001551,10203008700,10307004903
10402009417,Sonam Choden,Garlic,Garlic2,542621108,Male,8,10606001715,10302004583,11004002455
10402008674,Gyeltshen,Garlic,Garlic2,298704996,Male,26,,,10905006280
10606009447,Dorji Deki,Ladyfinger,Ladyfinger6,869119330,Male,46,10104000757,10809005003,10703001257
10601004927,Gita Ram Sabita,Ladyfinger,Ladyfinger1,31994523,Female,9,10803006154,11007009088,10908004739
10710004552,Sonam,Mustard,Mustard10,298704996,Male,26,10905006280,10402008674,10203002076
10306008966,Tshewang,Dumru,Dumru7,795285932,Female,22,10804005759,10202000893,10406006609
10707003110,Bishnu Ram,Mustard,Mustard7,450455977,Female,38,10402009579,10905001712,10601005031
10601002441,Sonam Deki Tshewang,Ladyfinger,Ladyfinger1,585126461,Male,37,10102009048,10807006708,10703004890
11009002950,Yonten Wangchuk,Potato,Potato9,171432881,Female,23,11006006150,10604007784,11004005353
10404002250,Komal Ram Sabita,Garlic,Garlic4,957970516,Male,11,,,10707004272
10402002538,Tashi Sonam,Garlic,Garlic2,31994523,Female,9,10304007405,11002009363,11004004605
10307007406,Pema Kinley Tenzin,Dumru,Dumru1,869119330,Female,46,10802003618,10709002002,10307008423
10307007461,Choden Tshewang,Dumru,Dumru1,361415646,Female,27,10503006965,10805009608,10804009202
10805002144,Tenzin,Pumpkin,Pumpkin5,31994523,Male,9,10304007405,11002009363,10809006370
10901004246,Choden,Peas,Peas1,726600539,Male,35,10301004649,10104001503,10601004471
10404006745,Yonten,Garlic,Garlic4,632719211,Female,50,,,10504005147
10405005422,Tshewang Karma,Garlic,Garlic5,149827706,Male,20,,,10302005153
10210009459,Karma Dorji,Carrot,Carrot5,234760738,Female,47,10701000762,10502004106,10706004511
10711007801,Deki,Mustard,Mustard11,795285932,Female,22,10804005759,10202000893,10404003366
10809000520,Karma,Pumpkin,Pumpkin9,6977991,Male,6,20201006504,10503008928,10703005262
10203001600,Pema,Carrot,Carrot3,697808098,Female,45,,,10404007205
10707004176,Gyeltshen Tshewang,Mustard,Mustard7,239670711,Male,29,11009005155,10701003827,10401009250
10503000333,Dipak Ram,Hoentshoe,Hoentshoe3,361415646,Female,27,10501000823,10806007204,10809006168
10811001269,Dorji Tshering,Pumpkin,Pumpkin11,814763202,Female,34,10202006731,11006006739,11005008590
10104003164,Prakash,Banana,Banana4,298362082,Male,24,10210003456,10102009626,10807002529
10103001832,Tshewang Karma,Banana,Banana3,819795579,Male,17,10103005850,11004002060,10802003678
10101007406,Tshering Sonam,Banana,Banana1,213500298,Female,13,,,10402000742
10205002295,Tshewang Pema,Carrot,Carrot4,234760738,Female,47,10701000762,10502004106,10604000753
10906008633,Choden Lhaki,Peas,Peas6,298704996,Male,26,10905006280,10402008674,11001002290
10404005461,Lhaki Karma Deki,Garlic,Garlic4,110053353,Female,28,11007009202,10908009669,10807004923
20201005168,Karma Tenzin,Carrot,Carrot1,796233790,Male,40,11003004135,10501009590,10705008308
10503005614,Manoj,Hoentshoe,Hoentshoe3,686579303,Female,44,11006002587,10606007311,10907008482
10604001669,Komal Krishna Sita,Ladyfinger,Ladyfinger4,957970516,Male,11,10501008882,10205006596,10708009966
10707002854,Choden,Mustard,Mustard7,796233790,Female,40,10103004193,10702002050,10205002034
10702006046,Tshewang Sonam Pema,Mustard,Mustard2,295310485,Female,1,10901005051,10811006785,10902002506
11006002146,Tshewang Deki,Potato,Potato6,814763202,Female,34,,,10707006992
10602003463,Dorji,Ladyfinger,Ladyfinger2,646412689,Female,31,11002007939,10808006135,10604004177
10404009221,Tashi Tshering,Garlic,Garlic4,234760738,Male,47,10504000972,10711006732,10402001284
10906005194,Kinley,Peas,Peas6,819795579,Female,17,10502004173,10307006329,10907006547
10808009911,Tenzin Dorji,Pumpkin,Pumpkin8,365341213,Female,3,,,10704001307
10606000711,Lhaki Choden,Ladyfinger,Ladyfinger6,542621108,Male,8,10810001612,10303001404,10102004888
10711009891,Prakash Sabita,Mustard,Mustard11,119540831,Male,18,10902000130,10806004460,10402004096
11004002060,Sonam Lhaki,Potato,Potato4,819795579,Female,17,,,10103005850
10301009167,Deki Kinley Pema,Dumru,Dumru2,585126461,Male,37,10601005031,10810001502,10801000062
10503002842,Deki,Hoentshoe,Hoentshoe3,213500298,Female,13,10305009238,10403004339,10604009761
10803009763,Kinley Pema Tenzin,Pumpkin,Pumpkin3,796233790,Male,40,11003004135,10501009590,10904004150
11007008120,Tenzin Tashi,Potato,Potato7,790779946,Female,4,11003009157,10711001127,11002006874
10906009732,Tshewang,Peas,Peas6,602632297,Female,49,10809001435,10306004833,20201004831
10810003909,Tenzin Sonam,Pumpkin,Pumpkin10,236696312,Male,30,,,10908004465
10307007357,Dipak Nirajan,Dumru,Dumru1,361415646,Male,27,10501000823,10806007204,10407002885
11007008830,Wangchuk Gyeltshen,Potato,Potato7,453035110,Male,25,10803006498,11002006767,11005003295
11009000444,Sabita Ramesh,Potato,Potato9,262950628,Male,43,10306002108,10811006809,11005000681
10808005428,Kinley Yonten,Pumpkin,Pumpkin8,585582861,Male,21,10505006965,10404006765,10306006253
10806001964,Kinley Tshewang,Pumpkin,Pumpkin6,542621108,Female,8,10505003811,10504004325,11007006818
20201002868,Gyeltshen Dorji,Carrot,Carrot1,26855092,Female,33,10403005121,10304008452,10806008447
10803007381,Kinley Pema,Pumpkin,Pumpkin3,213500298,Male,13,10605007484,10603005682,10306006006
11006002587,Tshewang Tenzin,Potato,Potato6,686579303,Male,44,,,10606007311
10802003618,Tshering Kinley,Pumpkin,Pumpkin2,869119330,Male,46,10603009707,10803000634,10709002002
10404008165,Wangchuk,Garlic,Garlic4,957970516,Female,11,10801000908,10403009225,10104002938
11004002758,Tenzin Lhaki,Potato,Potato4,231191390,Female,41,10810006471,10807000749,10711003673
10505007619,Tashi Kinley,Hoentshoe,Hoentshoe5,697808098,Female,45,10806006843,10404007371,10806004460
10503004488,Sonam,Hoentshoe,Hoentshoe3,697808098,Male,45,10210005401,10708004414,10709008890
10706004511,Lhaki,Mustard,Mustard6,262950628,Male,43,,,10505000359
10901002832,Amit,Peas,Peas1,796233790,Male,40,10305006622,10811001633,10712000797
10210000225,Dipak,Carrot,Carrot5,542621108,Female,8,10810001612,10303001404,10604001551
11009003625,Choden Tshering,Potato,Potato9,119540831,Male,18,,,10810001624
10502004173,Lhaki Tshewang Deki,Hoentshoe,Hoentshoe2,819795579,Female,17,10205008320,10702006906,10307006329
10810002088,Tshering Deki,Pumpkin,Pumpkin10,34126396,Female,48,10809006176,10907007635,10403003696
10306004670,Sonam,Dumru,Dumru7,239670711,Male,29,11006000672,10803003762,10707002162
10103004888,Choden,Banana,Banana3,453035110,Female,25,10803006498,11002006767,10701002526
11004004605,Deki Choden Tshering,Potato,Potato4,262950628,Male,43,20201006049,10305003949,10205003752
10602009438,Tshewang Tenzin,Ladyfinger,Ladyfinger2,234760738,Male,47,10604002417,11004000269,10804002458
10901001207,Choden Tshering,Peas,Peas1,166944844,Male,42,10303008317,10903003434,10710007967
10908003312,Lhaki Deki,Peas,Peas8,585582861,Male,21,10505006965,10404006765,11007008120
10306009272,Gyeltshen Pema Choden,Dumru,Dumru7,34126396,Female,48,10809006176,10907007635,10810002878
10103006484,Choden Karma Gyeltshen,Banana,Banana3,236696312,Male,30,10502001922,11004006439,10708003881
10803009055,Sonam Tshering,Pumpkin,Pumpkin3,869119330,Male,46,,,10605006043
10709002417,Sonam Gyeltshen Choden,Mustard,Mustard9,298362082,Female,24,,,10804006931
10906002740,Karma,Peas,Peas6,6977991,Female,6,10810004521,10808004067,10305004720
10203008700,Manoj Gita,Carrot,Carrot3,239670711,Female,29,,,10604001551
10302007075,Nirajan,Dumru,Dumru3,149827706,Male,20,,,10708000919
10306006919,Tshering Lhaki,Dumru,Dumru7,585582861,Female,21,10505006965,10404006765,10402004040
11006007714,Tashi Deki,Potato,Potato6,768820204,Female,39,10104006455,10802005555,10801007066
10706001771,Ram Sabita,Mustard,Mustard6,632719211,Female,50,10710004581,10104009977,10304002219
10406006609,Karma Tashi,Garlic,Garlic6,149827706,Male,20,10301008576,10401009115,10903009236
10402004059,Choden Kinley,Garlic,Garlic2,213500298,Female,13,10402000742,10101007406,10102005523
10805008897,Sonam Dorji,Pumpkin,Pumpkin5,602632297,Female,49,10704005262,10406009696,10104003164
20201004831,Deki Dorji,Carrot,Carrot1,110053353,Male,28,10202001343,10712004379,10501002218
10710000344,Karma,Mustard,Mustard10,93349856,Female,15,10205003811,10810009648,10103001056
10407009042,Tashi Wangchuk,Garlic,Garlic7,298704996,Male,26,,,10102005869
10304003886,Choden,Dumru,Dumru5,796233790,Female,40,10305006622,10811001633,10606000711
10603009284,Choden Tshering,Ladyfinger,Ladyfinger3,239670711,Male,29,10406006024,10905004835,10901002909
10601007999,Pema,Ladyfinger,Ladyfinger1,795285932,Female,22,11004002222,10402004922,10603004708
10802002711,Lhaki Tshering Wangchuk,Pumpkin,Pumpkin2,697808098,Male,45,,,10710001886
10210000659,Wangchuk Yonten,Carrot,Carrot5,482334538,Male,5,10809003006,10301002626,10806000635
10302003872,Karma Lhaki,Dumru,Dumru3,171432881,Female,23,,,10706007684
10802001129,Binita Bishnu,Pumpkin,Pumpkin2,634036506,Female,16,10301006955,10702000132,10808002880
10704008044,Choden Kinley,Mustard,Mustard4,149827706,Female,20,,,10709001795
10402004096,Karma,Garlic,Garlic2,453035110,Female,25,10205001936,10502006026,11004004697
10802001882,Yonten Tshering,Pumpkin,Pumpkin2,236696312,Male,30,10908004465,10810003909,10803006498
11005004106,Tshering Dorji,Potato,Potato5,602632297,Female,49,10403004758,11009000803,10501004813
11006003394,Ram,Potato,Potato6,632719211,Female,50,10606006275,10810005663,10405004179
10601005313,Tshering Lhaki,Ladyfinger,Ladyfinger1,6977991,Male,6,,,10305005417
10711008871,Lhaki,Mustard,Mustard11,957970516,Female,11,10707004272,10404002250,10810002192
10706006512,Lhaki Kinley Tenzin,Mustard,Mustard6,298362082,Male,24,10101008719,10707000950,10203004609
10905000507,Yonten Dorji,Peas,Peas5,93349856,Male,15,10712003588,10406007657,11005006010
11006002369,Tshering Gyeltshen Lhaki,Potato,Potato6,634036506,Female,16,10303008280,10604003700,10306002108
10102009086,Kinley Lhaki,Banana,Banana2,28492780,Male,2,10704009833,10502003288,10905004835
10707007389,Gyeltshen Choden Tshering,Mustard,Mustard7,361415646,Male,27,10503006965,10805009608,10905008609
10901009366,Tenzin,Peas,Peas1,453778756,Male,36,10804009200,10102005629,11002007397
10702001380,Tshewang Dorji,Mustard,Mustard2,819795579,Female,17,10103005850,11004002060,10606003453
10701009244,Tashi Kinley,Mustard,Mustard1,819795579,Female,17,,,10808001557
10902001029,Karma,Peas,Peas2,697808098,Male,45,10504005617,10809006168,10407005799
10605001350,Tashi Lhaki,Ladyfinger,Ladyfinger5,753041955,Male,10,10403006525,10905002509,10307007692
10606000626,Dorji Kinley,Ladyfinger,Ladyfinger6,453778756,Male,36,10210005649,10104004478,11003003902
10807000715,Sabita Amit Ramesh,Pumpkin,Pumpkin7,166944844,Female,42,10202007144,10709005260,11009006566
10303000829,Gyeltshen Wangchuk,Dumru,Dumru4,482334538,Female,5,10908006991,10807004583,11002007939
10302009733,Gyeltshen Tshering,Dumru,Dumru3,768820204,Male,39,11002006126,10601007030,10402007564
10705006951,Tashi,Mustard,Mustard5,453778756,Female,36,10707005878,10205002262,10703003396
10303007178,Sonam,Dumru,Dumru4,110053353,Female,28,11007009202,10908009669,10710008967
10806002222,Komal Prakash Manoj,Pumpkin,Pumpkin6,295310485,Male,1,10901005051,10811006785,11006007305
10908000659,Dorji,Peas,Peas8,726600539,Male,35,10502002001,20201002068,10811002037
10101001298,Yonten,Banana,Banana1,795285932,Female,22,10304008381,11003003902,10802006652
10707004566,Sita Manoj,Mustard,Mustard7,361415646,Male,27,,,10804002458
11002004423,Gyeltshen Yonten,Potato,Potato2,768820204,Female,39,10405009375,10703004890,10706006523
10202005688,Kinley Tshering,Carrot,Carrot2,697808098,Female,45,10210005401,10708004414,10701006786
10808009563,Tenzin Choden,Pumpkin,Pumpkin8,482334538,Male,5,10407004512,10706002736,10905004012
10305001041,Deki Tenzin,Dumru,Dumru6,100604502,Female,14,10906007550,10903000822,10707007389
10709003768,Yonten Tenzin,Mustard,Mustard9,933404114,Male,7,10901002296,10307002174,11007006985
10205006041,Kinley,Carrot,Carrot4,585582861,Female,21,10601000056,10809000842,10901002435
10901009654,Bishnu,Peas,Peas1,814763202,Female,34,10904008013,10407004347,10903009643
10606008791,Choden,Ladyfinger,Ladyfinger6,149827706,Male,20,10709001795,10704008044,10401003143
10804001463,Choden Pema Tashi,Pumpkin,Pumpkin4,933404114,Male,7,10907006018,10902002346,11006002146
10712003588,Kinley Lhaki,Mustard,Mustard12,93349856,Male,15,,,10406007657
10704009237,Sonam,Mustard,Mustard4,686579303,Female,44,10103008228,10906002434,10205009608
10902001166,Dorji,Peas,Peas2,585126461,Male,37,10604005816,10701006709,11009001705
10709003367,Pema Tashi Tenzin,Mustard,Mustard9,26855092,Male,33,11009004728,10908003629,10203004609
10907009554,Dorji,Peas,Peas7,697808098,Female,45,10210005401,10708004414,10806007408
10710008967,Karma Yonten Choden,Mustard,Mustard10,686579303,Male,44,10210006565,10803005188,10711002679
10306006006,Wangchuk Dorji Lhaki,Dumru,Dumru7,634036506,Female,16,10806008584,10304006284,10401009785
10210002739,Karma Lhaki,Carrot,Carrot5,34126396,Male,48,11001006548,10703008209,10904000613
10907003402,Tshewang Yonten,Peas,Peas7,726600539,Male,35,10908004918,10707000936,10104000753
10203001336,Sita Ramesh,Carrot,Carrot3,365341213,Male,3,,,10701003531
10703008209,Tenzin Pema Lhaki,Mustard,Mustard3,34126396,Male,48,,,11001006548
10907002198,Pema Tshering,Peas,Peas7,585582861,Female,21,10601000056,10809000842,11004007779
10907001902,Wangchuk Tshering,Peas,Peas7,298704996,Male,26,10803009787,10710001827,11002005644
10709001644,Nirajan,Mustard,Mustard9,6977991,Female,6,10810004521,10808004067,10803006154
11007009202,Choden Kinley,Potato,Potato7,110053353,Male,28,11001000042,10902008282,10908009669
10704009833,Gita,Mustard,Mustard4,28492780,Male,2,11003007486,10602004334,10502003288
10704001307,Wangchuk Karma Sonam,Mustard,Mustard4,365341213,Male,3,,,10808009911
10304000020,Tshering Tashi Kinley,Dumru,Dumru5,295310485,Female,1,10807009662,10908008847,10604006819
10804005813,Tashi Tshewang Dorji,Pumpkin,Pumpkin4,213500298,Male,13,10605007484,10603005682,10203008700
10707005878,Yonten,Mustard,Mustard7,453778756,Male,36,10403001076,10712009173,10205002262
10504009617,Tshering,Hoentshoe,Hoentshoe4,865241839,Male,12,11002002778,10406003471,10904003981
10402005456,Tashi Tshering,Garlic,Garlic2,795285932,Female,22,10304008381,11003003902,10501000823
10806004460,Sabita Ram,Pumpkin,Pumpkin6,119540831,Male,18,,,10902000130
10403001120,Gita,Garlic,Garlic3,149827706,Male,20,,,11005000853
10805000478,Dorji Lhaki,Pumpkin,Pumpkin5,31994523,Male,9,10807002532,11005007569,11006001229
10303008280,Nirajan Binita,Dumru,Dumru4,634036506,Female,16,10301006955,10702000132,10604003700
10707002910,Tshewang Choden,Mustard,Mustard7,865241839,Male,12,10301001791,10905007736,10808006211
10908003485,Wangchuk Yonten,Peas,Peas8,585582861,Female,21,11004005425,10603009295,10908009154
10712006492,Wangchuk,Mustard,Mustard12,453778756,Female,36,10306002924,10703000449,10505002449
10802004634,Tshewang Karma,Pumpkin,Pumpkin2,31994523,Female,9,,,10205002332
10903009236,Gyeltshen Tashi,Peas,Peas3,450455977,Female,38,10402009579,10905001712,10703007444
10906007342,Tshering Choden,Peas,Peas6,110053353,Female,28,10603006102,10807005553,10708002815
10304009468,Sita Krishna,Dumru,Dumru5,697808098,Female,45,10210005401,10708004414,10711003673
10303008317,Sabita Ram Binita,Dumru,Dumru4,166944844,Female,42,10707006022,10801006521,10903003434
10306006201,Deki Gyeltshen,Dumru,Dumru7,361415646,Female,27,10705007259,10501006078,10803009763
10902002440,Pema Deki Tshering,Peas,Peas2,365341213,Male,3,11002007912,10402000417,10711005000
10407004347,Sonam,Garlic,Garlic7,814763202,Female,34,,,10904008013
10802001514,Yonten Karma,Pumpkin,Pumpkin2,790779946,Male,4,10306000500,10605009874,10104004051
10606001480,Gita,Ladyfinger,Ladyfinger6,239670711,Male,29,11009005155,10701003827,10712006492
10104005761,Tenzin Yonten,Banana,Banana4,249817734,Female,19,10303007713,10903004341,10908007491
11007004890,Sonam Tashi,Potato,Potato7,119540831,Female,18,,,10809002719
10708009534,Wangchuk,Mustard,Mustard8,482334538,Female,5,10804002248,10707006821,10701006709
10502008064,Tshering Choden,Hoentshoe,Hoentshoe2,166944844,Male,42,10202007144,10709005260,11006003770
10502003288,Tashi Deki,Hoentshoe,Hoentshoe2,28492780,Female,2,,,10704009833
11006009376,Dorji Yonten,Potato,Potato6,28492780,Male,2,11003007486,10602004334,10805003568
10101004272,Tenzin Tashi,Banana,Banana1,231191390,Male,41,10802007511,10203001659,10303008017
10705008666,Tashi,Mustard,Mustard5,749621470,Female,32,11009001838,10706004285,10804007702
10704009302,Krishna Prakash,Mustard,Mustard4,933404114,Male,7,10901002296,10307002174,10804007432
10809002719,Sonam Tashi,Pumpkin,Pumpkin9,119540831,Male,18,10501002114,10708006363,11007004890
10811006875,Karma,Pumpkin,Pumpkin11,749621470,Female,32,10705008666,10804007702,11004003228
10710009234,Pema Kinley,Mustard,Mustard10,262950628,Female,43,11004004605,10205003752,10802007605
10906008864,Sonam,Peas,Peas6,6977991,Male,6,11005000998,10811004668,10711000436
10803002181,Kinley,Pumpkin,Pumpkin3,749621470,Male,32,10907004689,10706009528,10304002692
10903005026,Choden,Peas,Peas3,957970516,Female,11,10501008882,10205006596,11002009943
10712003401,Pema Dorji,Mustard,Mustard12,110053353,Female,28,10603006102,10807005553,11001003090
10504004375,Sabita Sunita,Hoentshoe,Hoentshoe4,686579303,Female,44,11004002455,10601000326,10605001350
10101005435,Karma Yonten,Banana,Banana1,236696312,Female,30,10908004465,10810003909,10904001195
10306004061,Yonten,Dumru,Dumru7,865241839,Female,12,,,10702009106
10803000634,Tenzin Deki,Pumpkin,Pumpkin3,869119330,Female,46,,,10603009707
10210003456,Karma Tenzin,Carrot,Carrot5,298362082,Male,24,10807004923,10302002120,10102009626
10205008320,Kinley Dorji Sonam,Carrot,Carrot4,819795579,Male,17,,,10702006906
10804006431,Tshewang,Pumpkin,Pumpkin4,365341213,Male,3,11002007912,10402000417,10808004067
10606009995,Sonam Pema,Ladyfinger,Ladyfinger6,26855092,Male,33,11006006870,10706000744,10906007342
10810009738,Krishna Gita Nirajan,Pumpkin,Pumpkin10,119540831,Male,18,10809002719,11007004890,10803001404
10303007692,Tenzin Tshering,Dumru,Dumru4,585126461,Female,37,10904002273,10901003833,11001007298
10905006280,Tashi Kinley Sonam,Peas,Peas5,298704996,Female,26,10407009042,10102005869,10402008674
10802000230,Nirajan,Pumpkin,Pumpkin2,100604502,Male,14,10502005724,11003003524,11006002146
10401009250,Tenzin Tashi Sonam,Garlic,Garlic1,365341213,Female,3,10701003531,10203001336,10603009707
10809006168,Bishnu,Pumpkin,Pumpkin9,697808098,Male,45,,,10504005617
11006000333,Tenzin Lhaki,Potato,Potato6,585582861,Male,21,10603001684,10606005238,10301009515
10302003079,Komal Binita Sita,Dumru,Dumru3,585126461,Female,37,10601005031,10810001502,10303007713
10305003742,Nirajan,Dumru,Dumru6,171432881,Female,23,10706007684,10302003872,10901002435
10709002897,Tashi,Mustard,Mustard9,585582861,Female,21,10601000056,10809000842,10501000823
11005009232,Krishna Bishnu,Potato,Potato5,795285932,Male,22,,,11009009632
10704004037,Karma,Mustard,Mustard4,768820204,Male,39,10405009375,10703004890,10803006878
20201002068,Yonten,Carrot,Carrot1,726600539,Female,35,,,10502002001
10707007149,Choden Yonten Tshering,Mustard,Mustard7,100604502,Male,14,10502005724,11003003524,10307008128
10908009358,Wangchuk Deki,Peas,Peas8,166944844,Male,42,10303008317,10903003434,11007009088
20201001531,Pema Yonten,Carrot,Carrot1,239670711,Male,29,10805001315,10806004386,10301005077
10907003052,Tshewang Gyeltshen Dorji,Peas,Peas7,602632297,Male,49,10601008366,10202005050,10809003006
10908002927,Yonten Tshering,Peas,Peas8,262950628,Male,43,10306002108,10811006809,10304008796
10701001934,Lhaki Tenzin,Mustard,Mustard1,234760738,Male,47,10504000972,10711006732,10805004520
10501006078,Gyeltshen Yonten Tashi,Hoentshoe,Hoentshoe1,361415646,Female,27,,,10705007259
10907000483,Sonam Choden Karma,Peas,Peas7,100604502,Female,14,10706000436,10902009924,10101004542
11001007298,Gita Ramesh,Potato,Potato1,234760738,Male,47,10504000972,10711006732,10807001911
20201006070,Deki Tashi Tenzin,Carrot,Carrot1,46654552,Male,2,10303004239,10905005416,10706004285
10712003087,Tshewang Tashi,Mustard,Mustard12,869119330,Female,46,10104000757,10809005003,10307006329
10301002194,Yonten Pema,Dumru,Dumru2,726600539,Female,35,10801002153,10804009115,10401001101
10603003144,Karma,Ladyfinger,Ladyfinger3,795285932,Male,22,11009009632,11005009232,10708001965
11001005372,Tenzin Lhaki,Potato,Potato1,646412689,Male,31,11002007939,10808006135,10202000201
10709008890,Karma Choden,Mustard,Mustard9,298704996,Female,26,10707007417,10606002925,10101004315
10102005869,Ramesh Bishnu,Banana,Banana2,298704996,Female,26,,,10407009042
10806009012,Gyeltshen Wangchuk,Pumpkin,Pumpkin6,933404114,Male,7,10907006018,10902002346,10601002286
10702001137,Krishna Gita,Mustard,Mustard2,453778756,Male,36,10707005878,10205002262,10710001381
10905005654,Tshewang Kinley,Peas,Peas5,585582861,Female,21,10505006965,10404006765,10402006862
10601000326,Tenzin Pema,Ladyfinger,Ladyfinger1,686579303,Male,44,,,11004002455
10405004984,Ram Krishna,Garlic,Garlic5,231191390,Male,41,,,11001001864
10501008813,Sonam,Hoentshoe,Hoentshoe1,6977991,Female,6,20201006504,10503008928,10602009438
10704006293,Deki,Mustard,Mustard4,814763202,Female,34,10401008042,10307005600,10505002449
